{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2385, 'n_source': 25, 'n_target': 100, 'lipton': 0.36, 'prop-target': 1.2589473684210524, 'oracle': 0.36, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2357, 'n_source': 50, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.8799999999999996, 'oracle': 0.3, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2344, 'n_source': 50, 'n_target': 100, 'lipton': 0.31, 'prop-target': 0.773230769230769, 'oracle': 0.3, 'iter': 87}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2422, 'n_source': 50, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.7187500000000002, 'oracle': 0.33, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2325, 'n_source': 50, 'n_target': 100, 'lipton': 0.36, 'prop-target': 0.5535714285714286, 'oracle': 0.36, 'iter': 56}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2352, 'n_source': 50, 'n_target': 100, 'lipton': 0.4, 'prop-target': 0.8409090909090909, 'oracle': 0.41, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2301, 'n_source': 50, 'n_target': 100, 'lipton': 0.27, 'prop-target': 0.57172131147541, 'oracle': 0.22, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2391, 'n_source': 50, 'n_target': 100, 'lipton': 0.32, 'prop-target': 0.8002994011976051, 'oracle': 0.32, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2296, 'n_source': 50, 'n_target': 100, 'lipton': 0.35, 'prop-target': 0.5593600000000001, 'oracle': 0.32, 'iter': 27}{{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2357, 'n_source': 50, 'n_target': 100, 'lipton': 0.26, 'prop-target': 0.9599576271186441, 'oracle': 0.26, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2368, 'n_source': 50, 'n_target': 100, 'lipton': 0.46, 'prop-target': 0.8, 'oracle': 0.47, 'iter': 32}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2331, 'n_source': 50, 'n_target': 100, 'lipton': 0.55, 'prop-target': 0.477844827586207, 'oracle': 0.42, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2354, 'n_source': 50, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.634448669201521, 'oracle': 0.34, 'iter': 48}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2396, 'n_source': 50, 'n_target': 100, 'lipton': 0.31, 'prop-target': 0.8645674740484428, 'oracle': 0.31, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2335, 'n_source': 50, 'n_target': 100, 'lipton': 0.52, 'prop-target': 0.48631578947368426, 'oracle': 0.41, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2322, 'n_source': 50, 'n_target': 100, 'lipton': 0.26, 'prop-target': 0.870204081632653, 'oracle': 0.27, 'iter': 7}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2307, 'n_source': 50, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.7308108108108106, 'oracle': 0.33, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2395, 'n_source': 50, 'n_target': 100, 'lipton': 0.64, 'prop-target': -0.019199999999999908, 'oracle': 0.34, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2406, 'n_source': 50, 'n_target': 100, 'lipton': 0.71, 'prop-target': 0.21735849056603776, 'oracle': 0.39, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2408, 'n_source': 50, 'n_target': 100, 'lipton': 0.29, 'prop-target': 0.6428571428571429, 'oracle': 0.29, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.236, 'n_source': 50, 'n_target': 100, 'lipton': 0.32, 'prop-target': 0.6464864864864861, 'oracle': 0.31, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2388, 'n_source': 50, 'n_target': 100, 'lipton': 0.35, 'prop-target': 0.8018348623853212, 'oracle': 0.33, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2357, 'n_source': 50, 'n_target': 100, 'lipton': 0.35, 'prop-target': 0.6141035856573706, 'oracle': 0.34, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2393, 'n_source': 50, 'n_target': 100, 'lipton': 0.44, 'prop-target': 0.5427135678391959, 'oracle': 0.44, 'iter': 83}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.234, 'n_source': 50, 'n_target': 100, 'lipton': 0.39, 'prop-target': 1.017692307692308, 'oracle': 0.39, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2264, 'n_source': 50, 'n_target': 100, 'lipton': 0.36, 'prop-target': 0.6205405405405404, 'oracle': 0.36, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2417, 'n_source': 50, 'n_target': 100, 'lipton': 0.29, 'prop-target': 0.7690950226244343, 'oracle': 0.29, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.233, 'n_source': 50, 'n_target': 100, 'lipton': 0.66, 'prop-target': 0.25, 'oracle': 0.37, 'iter': 3}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2377, 'n_source': 50, 'n_target': 100, 'lipton': 0.53, 'prop-target': 0.28372972972972965, 'oracle': 0.33, 'iter': 18}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2401, 'n_source': 50, 'n_target': 100, 'lipton': 0.22, 'prop-target': 1.0444444444444443, 'oracle': 0.21, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2382, 'n_source': 50, 'n_target': 100, 'lipton': 0.59, 'prop-target': 0.4181818181818182, 'oracle': 0.44, 'iter': 99}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2412, 'n_source': 50, 'n_target': 100, 'lipton': 0.29, 'prop-target': 0.6798360655737709, 'oracle': 0.24, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2399, 'n_source': 50, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.8053846153846155, 'oracle': 0.31, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2381, 'n_source': 100, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.5726315789473684, 'oracle': 0.25, 'iter': 77}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2327, 'n_source': 50, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.8842105263157896, 'oracle': 0.33, 'iter': 97}

{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2358, 'n_source': 50, 'n_target': 100, 'lipton': 0.27, 'prop-target': 1.3126666666666666, 'oracle': 0.28, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2353, 'n_source': 50, 'n_target': 100, 'lipton': 0.31, 'prop-target': 0.751744966442953, 'oracle': 0.31, 'iter': 10}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2415, 'n_source': 50, 'n_target': 100, 'lipton': 0.29, 'prop-target': 0.8317449664429531, 'oracle': 0.29, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2417, 'n_source': 100, 'n_target': 100, 'lipton': 0.31, 'prop-target': 1.1729276895943566, 'oracle': 0.33, 'iter': 78}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2365, 'n_source': 50, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.6171428571428569, 'oracle': 0.29, 'iter': 8}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2408, 'n_source': 100, 'n_target': 100, 'lipton': 0.65, 'prop-target': 0.2866976744186045, 'oracle': 0.31, 'iter': 79}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2374, 'n_source': 50, 'n_target': 100, 'lipton': 0.38, 'prop-target': 0.5795744680851063, 'oracle': 0.35, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2382, 'n_source': 50, 'n_target': 100, 'lipton': 0.24, 'prop-target': 1.0842553191489364, 'oracle': 0.25, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2425, 'n_source': 50, 'n_target': 100, 'lipton': 0.82, 'prop-target': 0.403014705882353, 'oracle': 0.32, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2358, 'n_source': 50, 'n_target': 100, 'lipton': 0.31, 'prop-target': 1.3749999999999993, 'oracle': 0.31, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2329, 'n_source': 50, 'n_target': 100, 'lipton': 0.35, 'prop-target': 1.274444444444445, 'oracle': 0.35, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2452, 'n_source': 50, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.6707368421052634, 'oracle': 0.35, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.241, 'n_source': 100, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.6993684210526318, 'oracle': 0.34, 'iter': 1}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2407, 'n_source': 100, 'n_target': 100, 'lipton': 0.41, 'prop-target': 0.6340740740740742, 'oracle': 0.36, 'iter': 4}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2329, 'n_source': 50, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.5789473684210527, 'oracle': 0.32, 'iter': 23}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 100, 'n_target': 100, 'lipton': 0.61, 'prop-target': 0.27999999999999986, 'oracle': 0.33, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2399, 'n_source': 100, 'n_target': 100, 'lipton': 0.58, 'prop-target': 0.46466321243523306, 'oracle': 0.36, 'iter': 0}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2389, 'n_source': 100, 'n_target': 100, 'lipton': 0.41, 'prop-target': 0.6341463414634145, 'oracle': 0.41, 'iter': 3}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2363, 'n_source': 50, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.6593548387096775, 'oracle': 0.34, 'iter': 5}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2289, 'n_source': 100, 'n_target': 100, 'lipton': 0.35, 'prop-target': 0.5347692307692307, 'oracle': 0.38, 'iter': 2}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2344, 'n_source': 100, 'n_target': 100, 'lipton': 0.36, 'prop-target': 0.7551131221719459, 'oracle': 0.37, 'iter': 55}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2321, 'n_source': 100, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.7235514018691588, 'oracle': 0.34, 'iter': 61}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.235, 'n_source': 100, 'n_target': 100, 'lipton': 0.29, 'prop-target': 0.9933742331288345, 'oracle': 0.28, 'iter': 45}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 100, 'n_target': 100, 'lipton': 0.31, 'prop-target': 0.8144939271255062, 'oracle': 0.3, 'iter': 42}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2346, 'n_source': 100, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.8193684210526317, 'oracle': 0.33, 'iter': 25}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2351, 'n_source': 100, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.5328813559322034, 'oracle': 0.28, 'iter': 6}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2395, 'n_source': 100, 'n_target': 100, 'lipton': 0.39, 'prop-target': 0.6236842105263157, 'oracle': 0.38, 'iter': 13}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2346, 'n_source': 100, 'n_target': 100, 'lipton': 0.31, 'prop-target': 0.8622784810126585, 'oracle': 0.31, 'iter': 66}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2378, 'n_source': 100, 'n_target': 100, 'lipton': 0.32, 'prop-target': 0.7358677685950415, 'oracle': 0.3, 'iter': 12}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2337, 'n_source': 100, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.874670658682635, 'oracle': 0.36, 'iter': 41}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2401, 'n_source': 100, 'n_target': 100, 'lipton': 0.42, 'prop-target': 0.9228440366972478, 'oracle': 0.41, 'iter': 14}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2378, 'n_source': 100, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.7292307692307692, 'oracle': 0.28, 'iter': 9}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2409, 'n_source': 100, 'n_target': 100, 'lipton': 0.5, 'prop-target': 0.6325, 'oracle': 0.49, 'iter': 49}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2462, 'n_source': 100, 'n_target': 100, 'lipton': 0.27, 'prop-target': 0.9625000000000001, 'oracle': 0.28, 'iter': 20}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2399, 'n_source': 100, 'n_target': 100, 'lipton': 0.4, 'prop-target': 0.9343209876543213, 'oracle': 0.4, 'iter': 19}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2406, 'n_source': 100, 'n_target': 100, 'lipton': 0.41, 'prop-target': 0.6468449197860965, 'oracle': 0.39, 'iter': 27}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2326, 'n_source': 100, 'n_target': 100, 'lipton': 0.6, 'prop-target': 0.4956428571428571, 'oracle': 0.3, 'iter': 51}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2419, 'n_source': 100, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.7055739130434782, 'oracle': 0.33, 'iter': 56}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2351, 'n_source': 100, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.8625294117647059, 'oracle': 0.38, 'iter': 63}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2396, 'n_source': 100, 'n_target': 100, 'lipton': 0.62, 'prop-target': 0.33140525838621937, 'oracle': 0.29, 'iter': 53}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2389, 'n_source': 100, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.51, 'oracle': 0.32, 'iter': 43}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2399, 'n_source': 100, 'n_target': 100, 'lipton': 0.64, 'prop-target': 0.42893525179856096, 'oracle': 0.27, 'iter': 62}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2358, 'n_source': 100, 'n_target': 100, 'lipton': 0.39, 'prop-target': 0.5174842767295599, 'oracle': 0.4, 'iter': 60}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2353, 'n_source': 100, 'n_target': 100, 'lipton': 0.65, 'prop-target': 0.10223918575063627, 'oracle': 0.36, 'iter': 47}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2364, 'n_source': 100, 'n_target': 100, 'lipton': 0.29, 'prop-target': 0.7933333333333336, 'oracle': 0.29, 'iter': 71}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2362, 'n_source': 100, 'n_target': 100, 'lipton': 0.64, 'prop-target': 0.41370621468926533, 'oracle': 0.39, 'iter': 21}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2397, 'n_source': 100, 'n_target': 100, 'lipton': 0.26, 'prop-target': 0.6234877384196186, 'oracle': 0.23, 'iter': 16}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2342, 'n_source': 100, 'n_target': 100, 'lipton': 0.52, 'prop-target': 0.45092198581560283, 'oracle': 0.28, 'iter': 36}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2312, 'n_source': 100, 'n_target': 100, 'lipton': 0.59, 'prop-target': 0.3707177033492822, 'oracle': 0.32, 'iter': 52}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2399, 'n_source': 100, 'n_target': 100, 'lipton': 0.4, 'prop-target': 0.523529411764706, 'oracle': 0.34, 'iter': 97}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2355, 'n_source': 100, 'n_target': 100, 'lipton': 0.39, 'prop-target': 0.5, 'oracle': 0.31, 'iter': 69}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2377, 'n_source': 100, 'n_target': 100, 'lipton': 0.33, 'prop-target': 0.5043211334120425, 'oracle': 0.32, 'iter': 64}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2355, 'n_source': 100, 'n_target': 100, 'lipton': 0.28, 'prop-target': 0.9604, 'oracle': 0.28, 'iter': 83}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2412, 'n_source': 100, 'n_target': 100, 'lipton': 0.36, 'prop-target': 0.839259259259259, 'oracle': 0.36, 'iter': 84}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2428, 'n_source': 100, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.7781105990783409, 'oracle': 0.34, 'iter': 81}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2417, 'n_source': 100, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.7346938775510202, 'oracle': 0.3, 'iter': 98}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2343, 'n_source': 100, 'n_target': 100, 'lipton': 0.28, 'prop-target': 0.6113636363636362, 'oracle': 0.26, 'iter': 15}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2373, 'n_source': 100, 'n_target': 100, 'lipton': 0.31, 'prop-target': 1.6355555555555554, 'oracle': 0.31, 'iter': 88}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2349, 'n_source': 100, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.6650847457627119, 'oracle': 0.29, 'iter': 82}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2368, 'n_source': 100, 'n_target': 100, 'lipton': 0.58, 'prop-target': 0.4406979695431472, 'oracle': 0.37, 'iter': 58}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2322, 'n_source': 100, 'n_target': 100, 'lipton': 0.68, 'prop-target': 0.32352941176470584, 'oracle': 0.34, 'iter': 86}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2307, 'n_source': 100, 'n_target': 100, 'lipton': 0.38, 'prop-target': 0.8226277372262774, 'oracle': 0.39, 'iter': 30}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 100, 'n_target': 100, 'lipton': 0.57, 'prop-target': 0.31175463623395133, 'oracle': 0.36, 'iter': 87}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2386, 'n_source': 100, 'n_target': 100, 'lipton': 0.4, 'prop-target': 0.6377358490566037, 'oracle': 0.37, 'iter': 85}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2346, 'n_source': 100, 'n_target': 100, 'lipton': 0.33, 'prop-target': 1.0472370766488415, 'oracle': 0.36, 'iter': 11}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2407, 'n_source': 100, 'n_target': 100, 'lipton': 0.41, 'prop-target': 0.6104623115577889, 'oracle': 0.37, 'iter': 28}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2388, 'n_source': 100, 'n_target': 100, 'lipton': 0.45, 'prop-target': 0.5359374999999997, 'oracle': 0.38, 'iter': 46}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.232, 'n_source': 100, 'n_target': 100, 'lipton': 0.28, 'prop-target': 1.4956962025316458, 'oracle': 0.28, 'iter': 76}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2374, 'n_source': 100, 'n_target': 100, 'lipton': 0.49, 'prop-target': 0.5595517774343121, 'oracle': 0.51, 'iter': 29}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2372, 'n_source': 100, 'n_target': 100, 'lipton': 0.59, 'prop-target': 0.4960919540229886, 'oracle': 0.27, 'iter': 57}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2343, 'n_source': 100, 'n_target': 100, 'lipton': 0.64, 'prop-target': -0.18815789473684222, 'oracle': 0.34, 'iter': 50}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2299, 'n_source': 100, 'n_target': 100, 'lipton': 0.36, 'prop-target': 0.7333333333333335, 'oracle': 0.35, 'iter': 33}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2416, 'n_source': 100, 'n_target': 100, 'lipton': 0.67, 'prop-target': 0.40554980595084095, 'oracle': 0.47, 'iter': 73}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2327, 'n_source': 100, 'n_target': 100, 'lipton': 0.28, 'prop-target': 0.9357525083612042, 'oracle': 0.31, 'iter': 35}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2465, 'n_source': 100, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.5238013698630137, 'oracle': 0.31, 'iter': 8}

{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.237, 'n_source': 100, 'n_target': 100, 'lipton': 0.4, 'prop-target': 0.6116951080773606, 'oracle': 0.4, 'iter': 74}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.246, 'n_source': 100, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.6573466981132075, 'oracle': 0.32, 'iter': 17}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2395, 'n_source': 100, 'n_target': 100, 'lipton': 0.49, 'prop-target': 0.3128742514970061, 'oracle': 0.28, 'iter': 70}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2426, 'n_source': 100, 'n_target': 100, 'lipton': 0.41, 'prop-target': 0.5299200000000003, 'oracle': 0.41, 'iter': 67}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.243, 'n_source': 100, 'n_target': 100, 'lipton': 0.36, 'prop-target': 0.7589787234042554, 'oracle': 0.35, 'iter': 32}

{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2358, 'n_source': 100, 'n_target': 100, 'lipton': 0.26, 'prop-target': 0.7750000000000001, 'oracle': 0.27, 'iter': 92}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2383, 'n_source': 100, 'n_target': 100, 'lipton': 0.37, 'prop-target': 0.708210382513661, 'oracle': 0.37, 'iter': 72}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2447, 'n_source': 100, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.7438197424892705, 'oracle': 0.34, 'iter': 75}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2355, 'n_source': 100, 'n_target': 100, 'lipton': 0.37, 'prop-target': 0.5194029850746268, 'oracle': 0.32, 'iter': 94}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2433, 'n_source': 100, 'n_target': 100, 'lipton': 0.6, 'prop-target': 0.4606228373702422, 'oracle': 0.29, 'iter': 59}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2297, 'n_source': 100, 'n_target': 100, 'lipton': 0.23, 'prop-target': 0.7733333333333335, 'oracle': 0.23, 'iter': 89}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.237, 'n_source': 100, 'n_target': 100, 'lipton': 0.31, 'prop-target': 0.6039461883408069, 'oracle': 0.3, 'iter': 54}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2341, 'n_source': 100, 'n_target': 100, 'lipton': 0.26, 'prop-target': 0.8131543624161076, 'oracle': 0.25, 'iter': 68}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.242, 'n_source': 100, 'n_target': 100, 'lipton': 0.36, 'prop-target': 0.670534351145038, 'oracle': 0.35, 'iter': 93}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2399, 'n_source': 100, 'n_target': 100, 'lipton': 0.49, 'prop-target': 0.578452012383901, 'oracle': 0.43, 'iter': 65}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2305, 'n_source': 100, 'n_target': 100, 'lipton': 0.33, 'prop-target': 1.0489705882352942, 'oracle': 0.33, 'iter': 34}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2335, 'n_source': 100, 'n_target': 100, 'lipton': 0.35, 'prop-target': 0.6272779369627508, 'oracle': 0.33, 'iter': 37}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2428, 'n_source': 100, 'n_target': 100, 'lipton': 0.37, 'prop-target': 0.5499999999999999, 'oracle': 0.31, 'iter': 22}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2346, 'n_source': 100, 'n_target': 100, 'lipton': 0.37, 'prop-target': 0.8311571675302246, 'oracle': 0.35, 'iter': 39}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2398, 'n_source': 100, 'n_target': 100, 'lipton': 0.61, 'prop-target': 0.4064912280701754, 'oracle': 0.34, 'iter': 90}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2343, 'n_source': 100, 'n_target': 100, 'lipton': 0.61, 'prop-target': 0.4909151973131822, 'oracle': 0.36, 'iter': 95}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2432, 'n_source': 100, 'n_target': 100, 'lipton': 0.58, 'prop-target': 0.4900399361022364, 'oracle': 0.38, 'iter': 91}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2337, 'n_source': 100, 'n_target': 100, 'lipton': 0.3, 'prop-target': 0.7369565217391303, 'oracle': 0.32, 'iter': 31}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2398, 'n_source': 100, 'n_target': 100, 'lipton': 0.41, 'prop-target': 0.6499999999999999, 'oracle': 0.42, 'iter': 26}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.242, 'n_source': 100, 'n_target': 100, 'lipton': 0.37, 'prop-target': 0.7812499999999999, 'oracle': 0.38, 'iter': 40}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2391, 'n_source': 100, 'n_target': 100, 'lipton': 0.34, 'prop-target': 0.867923322683706, 'oracle': 0.34, 'iter': 96}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2379, 'n_source': 100, 'n_target': 100, 'lipton': 0.26, 'prop-target': 1.3844327176781002, 'oracle': 0.26, 'iter': 38}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2397, 'n_source': 100, 'n_target': 100, 'lipton': 0.6, 'prop-target': 0.3379367262723523, 'oracle': 0.39, 'iter': 24}
{'kernel_df': 3, 'beta': 3, 'bayes_error': 0.2357, 'n_source': 100, 'n_target': 100, 'lipton': 0.44, 'prop-target': 1.8184482758620693, 'oracle': 0.43, 'iter': 18}
